Bill Id,Product Name,Count,Tax,Unit Price,Subtotal
5,MAYONESA SOBRE 80 GR,2,703.0,1848.74,3697.48
5,JUGO HIT CAJITA 200ML,1,239.0,1260.5,1260.5
5,DON CHICHARRON ESPIRAL 21G,1,138.0,2761.9,2761.9
5,NUCITA CREMA 14 GR 94,1,144.0,756.3,756.3
5,YOGURT FINESSE 150G,1,591.0,3109.24,3109.24
5,TROCITOS 120GR,1,862.0,4537.82,4537.82
5,EMPANADAS,2,0.0,3000.0,6000.0
5,MENTOS TUTTI FRUTI 29 GR,1,431.0,2268.91,2268.91
5,TOSH SANDWICH 24 GR,1,208.0,1092.44,1092.44
5,TRIDENT 10 GR,1,319.0,1680.67,1680.67
5,CUADERNO ARGOLLADO PEQ,1,671.0,3529.41,3529.41
5,PASTELES. PALITOS,1,0.0,3500.0,3500.0
5,CAPUCHINO 7 OZ,1,0.0,2800.0,2800.0
5,DINOSAUR CAMARA 12GR,2,3481.0,9159.66,18319.32
5,MAIZITOS 45GR,1,303.0,1596.64,1596.64
5,MONSTER 473 ML,1,1309.0,6890.76,6890.76
5,BROWNIE CHOCORRAMO 65GR,1,447.0,2352.94,2352.94
5,LATTE 7 OZ,1,0.0,2600.0,2600.0
5,EMPANADAS,1,0.0,3000.0,3000.0
5,NORAVER GRIPA NOCHE,1,0.0,2500.0,2500.0
5,GOMAS VIDAL 100GR,1,1086.0,5714.29,5714.29
5,CLEARS 15GR,2,224.0,588.24,1176.48
5,AGUA MANANTIAL GAS 600 ML,1,479.0,2521.01,2521.01
5,GATORADE 500 ML,1,623.0,3277.31,3277.31
5,CERVEZA CORONITA X 6 94,1,3018.0,15882.35,15882.35
5,JUGO HIT 500 ML 94,1,463.0,2436.97,2436.97
5,BROWNIE CHOCORRAMO 65GR,1,447.0,2352.94,2352.94
5,PASTILLAS CHAO CEREZA,1,160.0,840.34,840.34
5,GOMITAS GRISSLY/SABORES 80 GR,1,415.0,2184.87,2184.87
5,POWER ADE 500 ML,1,463.0,2436.97,2436.97
5,TRULULU 100GR,1,511.0,2689.08,2689.08
5,HALLS BARRA 25 GR,1,351.0,1848.74,1848.74
5,COCA COLA FLEXI 400 ML,1,495.0,2605.04,2605.04
5,TRULULU CHOCOLORES 30GR,1,239.0,1260.5,1260.5
5,CASERO BIMBO TRES LECHES 220GR,1,1078.0,5672.27,5672.27
5,VIVE 100. 380ML,1,447.0,2352.94,2352.94
5,FINI CINTAS 70GR,1,559.0,2941.18,2941.18
5,POWER ADE 500 ML,1,463.0,2436.97,2436.97
5,HALLS BARRA 25 GR,1,351.0,1848.74,1848.74
5,CANDYRANCH 13GR,1,80.0,420.17,420.17
5,RED BULL LATA 355 ML,1,1038.0,5462.18,5462.18
5,CERVEZA CORONITA X 6,1,3018.0,15882.35,15882.35
5,TRIDENT MEXICANO 3OGR,1,718.0,3781.51,3781.51
5,FOTOCOPIA 1CARA,2,0.0,300.0,600.0
5,ALPIN CAJA 200 ML,1,511.0,2689.08,2689.08
5,TRIDENT 10 GR,1,319.0,1680.67,1680.67
5,SAPITO 10GR,1,144.0,756.3,756.3
5,CIFRUT 400ML,2,543.0,1428.57,2857.14
5,AGUA MANANTIAL GAS 600 ML,1,479.0,2521.01,2521.01
5,YOGURT ALPINA 150G,1,511.0,2689.08,2689.08
5,FOTOCOPIA 1CARA,3,0.0,300.0,900.0
5,PASTILLAS CHAO CEREZA 94 0,1,160.0,840.34,840.34
5,CANASTICAS 45GR,1,239.0,1260.5,1260.5
5,GLACITAS 32GR,1,232.0,1218.49,1218.49
5,CANDYRANCH 13GR,3,239.0,420.17,1260.51
5,LATTE 9 OZ,2,0.0,2800.0,5600.0
5,GATORADE 500 ML,1,623.0,3277.31,3277.31
5,COCA COLA LATA 330 ML,2,1054.0,2773.11,5546.22
5,SPEED MAX 269ML,1,287.0,1512.61,1512.61
5,SNOW MINT30GR,1,192.0,1008.4,1008.4
5,JUGO HIT 500 ML,1,463.0,2436.97,2436.97
5,PASTELES. PALITOS,2,0.0,3500.0,7000.0
5,TRIDENT 10 GR,1,319.0,1680.67,1680.67
5,VIVE 100. 380ML,1,447.0,2352.94,2352.94
5,EMPANADAS,1,0.0,3000.0,3000.0
5,PASTELES. PALITOS,2,0.0,3500.0,7000.0
5,BIMBOLETES 40GR,1,319.0,1680.67,1680.67
5,COCA COLA FLEXI 400 ML,1,495.0,2605.04,2605.04
5,PASTELES. PALITOS,1,0.0,3500.0,3500.0
5,PASTELES. PALITOS,1,0.0,3500.0,3500.0
5,CHOCOLATE LECHE 9OZ,1,0.0,2900.0,2900.0
5,TAJAMIEL 38 GR,1,415.0,2184.87,2184.87
5,QUINOA CLUB 12 GR,1,399.0,2100.84,2100.84
5,SAVILOE 320ML,1,447.0,2352.94,2352.94
5,SAVILOE 320ML,1,447.0,2352.94,2352.94
5,MENTA CHAO LNEA,1,96.0,504.2,504.2
5,TACO DUCALES 120GR,1,463.0,2436.97,2436.97
5,TRIDENT 10 GR,1,319.0,1680.67,1680.67
5,PASTELES. PALITOS,1,0.0,3500.0,3500.0
5,JUGO HIT 500 ML,1,463.0,2436.97,2436.97
